id,timestamp,score,hits,name,player_id,site
926,1765369115027,188,"[[0,0,3],[0,0,0],[0,0,1],[1,1,0],[1,0,0],[0,0,1],[1,0,1],[1,0,0],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,1,0],[0,0,1],[0,1,1],[0,0,0],[1,0,0],[0,0,0],[1,0,1]]",Cramomille,7,Riate
927,1765379632242,598,"[[1,1,0],[1,1,1],[3,1,0],[1,3,0],[0,1,1],[3,0,1],[1,0,1],[1,1,1],[0,1,0],[0,1,1],[0,1,3],[1,0,1],[1,1,1],[0,1,1],[0,3,1],[1,1,0],[3,0,3],[2,1,0],[1,1,0],[1,1,0]]",Number One,0,Riate
928,1765379632242,446,"[[1,1,0],[1,0,0],[1,1,1],[0,0,2],[1,1,0],[0,0,3],[1,1,0],[1,1,1],[0,0,0],[0,0,0],[0,1,3],[0,0,1],[0,1,1],[1,0,1],[0,3,1],[1,1,0],[3,0,3],[1,0,1],[0,0,1],[0,0,0]]",Robull,4,Riate
929,1765379632242,353,"[[0,1,0],[0,0,0],[3,1,0],[1,0,1],[1,0,0],[1,0,1],[0,0,0],[0,1,1],[0,1,0],[0,1,0],[0,0,0],[0,0,1],[1,0,0],[0,1,1],[1,2,0],[0,0,1],[0,0,2],[2,1,0],[1,1,0],[0,1,1]]",Dart Simpson,3,Riate
930,1765379632242,334,"[[1,0,0],[1,1,1],[1,1,1],[1,3,0],[0,1,1],[3,0,1],[1,0,1],[1,1,1],[0,0,0],[0,1,1],[1,0,1],[1,0,1],[1,1,1],[0,0,0],[0,0,1],[0,0,1],[0,1,0],[0,1,0],[0,1,0],[1,1,0]]",Louis CLXXX,5,Riate
931,1765466217162,531,"[[0,0,1],[1,0,1],[1,0,0],[0,0,0],[0,0,0],[0,0,2],[0,1,1],[1,0,1],[1,1,0],[0,0,3],[1,0,1],[1,1,0],[1,1,2],[0,3,1],[1,1,1],[0,3,0],[1,1,0],[1,1,0],[0,2,2],[2,0,0]]",Number One,0,Riate
932,1765466217162,465,"[[0,0,1],[1,0,1],[1,0,0],[0,0,0],[0,0,0],[0,0,2],[0,1,1],[0,1,1],[1,1,0],[0,0,3],[1,0,1],[0,0,1],[1,1,2],[1,1,1],[3,0,0],[0,3,0],[1,1,0],[1,1,0],[0,2,2],[0,0,0]]",Robull,4,Riate
933,1765466217162,247,"[[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,0],[1,0,1],[0,0,0],[1,0,0],[0,0,0],[1,1,0],[0,0,1],[0,3,1],[1,1,1],[0,0,0],[0,0,1],[0,0,0],[0,0,1],[2,0,0]]",Cramomille,7,Riate
934,1765807167409,835,"[[0,1,0],[1,3,0],[1,1,1],[0,1,2],[1,1,0],[1,2,1],[1,2,1],[3,1,1],[1,1,1],[1,2,1],[3,1,1],[1,0,1],[0,1,2],[0,1,2],[0,3,0],[1,1,1],[3,3,1],[3,1,1],[2,3,1],[1,1,1]]",Number One,0,Riate
935,1765807167409,537,"[[0,1,0],[0,0,0],[0,0,0],[0,0,1],[0,0,1],[1,0,1],[1,2,1],[1,1,0],[1,0,0],[0,1,0],[3,1,1],[1,0,1],[0,1,1],[1,0,1],[0,1,1],[1,1,1],[0,1,1],[3,1,1],[1,1,1],[1,1,1]]",Robull,4,Riate
936,1765807167409,439,"[[0,0,0],[0,0,0],[1,1,1],[0,1,2],[1,1,0],[0,0,0],[0,1,0],[3,1,1],[0,1,1],[1,1,0],[0,1,0],[0,1,0],[0,1,2],[0,1,0],[0,1,0],[0,1,0],[3,3,1],[0,0,0],[3,0,0],[1,0,1]]",Louis CLXXX,5,Riate
937,1765807167409,435,"[[0,0,1],[0,0,3],[0,0,2],[1,0,0],[0,1,0],[1,2,1],[0,0,0],[1,0,0],[0,0,0],[1,2,1],[0,1,1],[0,1,1],[0,1,0],[0,1,2],[0,3,0],[0,1,0],[1,1,3],[0,1,0],[2,1,1],[0,0,0]]",Darts Vador,2,Riate
938,1765807167409,300,"[[0,0,1],[0,3,0],[0,1,0],[0,3,0],[0,0,0],[0,0,0],[3,1,0],[3,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[0,1,0],[0,1,0],[0,0,1],[0,0,0],[2,3,1],[1,0,1]]",Cramomille,7,Riate
939,1765807167409,193,"[[0,0,0],[1,3,0],[0,0,1],[0,1,0],[1,0,1],[0,0,2],[1,1,0],[1,0,1],[1,1,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[1,1,0],[0,0,1],[0,0,0],[0,0,0],[0,1,0],[0,0,1]]",Dart Simpson,3,Riate
940,1765816205343,706,"[[1,2,3],[0,0,1],[0,1,1],[1,1,1],[1,0,0],[0,2,3],[1,3,0],[0,0,1],[0,0,1],[2,1,3],[1,1,0],[2,1,1],[2,1,3],[1,1,0],[1,3,0],[3,1,0],[2,2,0],[0,1,2],[0,1,1],[0,3,1]]",Number One,0,Riate
941,1765816205343,475,"[[1,3,0],[0,0,1],[0,1,0],[2,0,0],[1,0,0],[0,2,3],[0,0,0],[0,0,1],[0,0,0],[0,1,1],[1,1,0],[0,0,1],[1,1,3],[1,0,0],[0,1,0],[3,1,0],[2,2,0],[1,1,0],[0,0,1],[0,3,1]]",Robull,4,Riate
942,1765816205343,340,"[[1,2,3],[0,0,1],[1,0,0],[1,1,1],[0,0,1],[0,1,1],[0,1,0],[1,0,0],[0,1,0],[2,1,3],[0,1,0],[2,1,1],[2,1,3],[0,1,1],[0,0,0],[0,1,0],[1,0,0],[0,1,0],[0,0,0],[0,0,0]]",Dart Simpson,3,Riate
943,1765816205343,326,"[[0,3,0],[0,0,0],[0,1,1],[0,1,1],[0,1,0],[0,0,1],[1,0,1],[0,0,0],[1,0,0],[1,1,0],[0,0,1],[0,0,1],[0,0,1],[1,1,0],[0,1,1],[1,0,1],[1,0,0],[0,1,2],[0,1,1],[0,0,1]]",Louis CLXXX,5,Riate
944,1765816205343,320,"[[1,1,1],[0,1,0],[0,1,0],[0,1,1],[1,0,0],[1,1,1],[1,0,0],[0,0,0],[0,1,0],[1,2,0],[0,1,0],[0,0,0],[0,1,0],[1,1,0],[1,3,0],[0,1,0],[1,0,1],[0,0,3],[0,1,0],[0,0,0]]",Darts Vador,2,Riate
945,1765816205343,222,"[[1,1,0],[0,0,1],[0,0,0],[0,1,0],[0,0,1],[0,0,0],[1,3,0],[0,0,0],[0,0,1],[0,0,0],[0,0,1],[0,1,1],[1,0,3],[0,0,0],[1,0,1],[0,0,0],[0,0,0],[1,1,0],[0,0,1],[0,0,0]]",Cramomille,7,Riate
946,1765886700283,583,"[[3,1,1],[1,0,0],[1,1,1],[1,3,0],[0,0,1],[0,1,0],[0,1,1],[1,1,0],[0,1,2],[1,1,1],[0,0,2],[0,1,1],[2,1,1],[0,1,0],[3,0,0],[1,0,0],[1,0,1],[0,1,3],[1,2,3],[1,1,1]]",Number One,0,Riate
947,1765886700283,404,"[[0,0,0],[0,1,0],[1,1,1],[0,1,1],[0,0,1],[0,1,0],[0,1,1],[1,1,0],[2,0,1],[1,1,1],[0,0,2],[0,0,0],[0,1,0],[0,0,0],[1,1,0],[1,0,0],[0,1,1],[0,1,0],[1,2,3],[1,0,1]]",Darts Vador,2,Riate
948,1765886700283,368,"[[0,1,1],[1,0,0],[0,0,0],[1,3,0],[0,0,0],[0,1,0],[0,1,0],[0,0,0],[0,1,2],[0,0,0],[1,0,0],[0,0,0],[2,1,1],[0,1,0],[3,0,0],[0,0,0],[1,0,1],[1,1,1],[1,1,0],[1,1,1]]",Robull,4,Riate
949,1765886700283,249,"[[3,1,1],[0,0,0],[0,0,0],[0,1,0],[0,0,1],[0,0,1],[0,0,1],[0,0,1],[0,1,0],[0,1,0],[0,0,0],[0,1,1],[0,0,0],[1,0,0],[0,1,1],[0,0,0],[0,1,0],[0,1,3],[1,0,1],[0,0,0]]",Cramomille,7,Riate
950,1765975971386,621,"[[0,1,3],[2,0,0],[3,1,0],[0,2,0],[1,1,0],[1,0,3],[2,1,1],[1,1,1],[3,0,2],[3,0,1],[1,0,1],[3,0,1],[1,0,0],[1,1,1],[1,0,2],[0,1,1],[0,1,2],[3,0,1],[1,1,1],[1,0,1]]",Number One,0,Riate
951,1765975971386,497,"[[0,1,3],[1,0,0],[1,0,1],[1,0,1],[1,1,0],[1,1,1],[2,1,1],[1,1,1],[0,1,1],[3,0,1],[0,0,1],[0,3,1],[1,0,0],[1,1,1],[1,0,2],[0,1,1],[0,0,1],[3,0,1],[0,0,1],[1,0,1]]",Louis CLXXX,5,Riate
952,1765975971386,329,"[[0,0,0],[2,0,0],[1,1,0],[0,2,0],[0,0,0],[1,1,0],[1,1,1],[1,0,0],[3,0,2],[1,0,0],[1,0,1],[3,0,1],[1,0,0],[0,1,1],[0,0,0],[0,0,1],[0,1,2],[0,1,0],[1,0,0],[0,0,0]]",Dart Simpson,3,Riate
953,1765975971386,316,"[[0,1,0],[0,0,0],[3,1,0],[0,0,0],[0,1,0],[1,0,3],[1,0,1],[0,1,0],[1,1,0],[1,1,0],[1,1,0],[0,2,0],[1,0,0],[0,1,0],[0,1,0],[0,1,1],[0,1,0],[0,0,0],[1,1,1],[1,0,0]]",Robull,4,Riate
954,1765975971386,137,"[[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[1,1,0],[1,0,0],[0,1,0],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,1],[0,1,0],[0,0,0],[0,1,0],[0,0,1]]",Cramomille,7,Riate
955,1765988235520,632,"[[0,0,1],[1,2,0],[1,0,1],[1,0,3],[1,1,1],[1,1,0],[1,1,0],[1,0,2],[1,1,1],[1,0,1],[1,1,1],[0,0,3],[1,0,1],[1,1,0],[1,1,2],[1,1,1],[1,1,1],[0,1,3],[1,1,1],[3,0,1]]",Number One,0,Riate
956,1765988235520,443,"[[0,1,0],[1,0,1],[1,0,1],[1,0,3],[0,1,1],[0,0,0],[1,0,0],[1,0,2],[1,1,1],[0,0,0],[1,1,1],[1,1,0],[0,1,1],[0,1,1],[0,1,0],[1,1,0],[0,0,0],[0,1,3],[1,1,0],[3,0,1]]",Robull,4,Riate
957,1765988235520,381,"[[0,0,1],[1,2,0],[0,0,0],[0,0,1],[1,0,0],[0,0,0],[0,0,1],[1,1,0],[1,1,0],[1,0,1],[1,0,1],[0,0,3],[0,1,0],[1,1,0],[1,1,2],[1,1,1],[0,0,0],[0,1,0],[0,1,0],[3,0,0]]",Dart Simpson,3,Riate
958,1765988235520,359,"[[0,0,1],[0,0,0],[1,0,0],[0,0,0],[1,1,1],[1,1,0],[1,1,0],[0,1,1],[0,0,0],[1,1,0],[1,0,1],[0,0,0],[1,0,1],[0,0,1],[0,0,0],[0,1,1],[1,1,1],[1,1,0],[1,1,1],[0,2,0]]",Louis CLXXX,5,Riate
959,1766059859448,550,"[[0,3,1],[0,3,1],[0,2,0],[1,0,0],[1,0,2],[1,1,1],[0,3,3],[0,1,0],[3,0,3],[1,0,1],[0,1,0],[0,3,0],[1,0,3],[0,1,1],[0,1,2],[1,1,0],[1,0,1],[1,1,0],[0,2,1],[0,1,1]]",Number One,0,Riate
960,1766059859448,421,"[[0,3,1],[0,3,1],[0,0,0],[0,0,0],[1,0,2],[1,1,1],[0,0,0],[0,1,0],[3,0,3],[1,0,1],[0,1,0],[0,3,0],[1,0,3],[0,1,1],[0,1,2],[1,1,0],[1,0,1],[1,1,0],[0,0,0],[0,0,1]]",Darts Vador,2,Riate
961,1766059859448,387,"[[0,0,0],[0,0,1],[0,1,0],[1,0,0],[1,0,1],[1,2,0],[0,3,3],[0,0,0],[1,1,1],[0,1,0],[0,0,0],[0,1,1],[1,1,2],[0,0,0],[0,1,1],[0,1,1],[0,0,0],[1,0,1],[0,2,1],[0,1,1]]",Dart Simpson,3,Riate
962,1766059859448,192,"[[0,0,0],[1,0,0],[0,2,0],[0,0,0],[0,1,1],[0,0,1],[0,0,0],[1,0,0],[0,0,3],[0,0,0],[0,0,1],[0,0,1],[1,1,1],[0,0,0],[0,0,0],[0,0,1],[0,1,0],[0,0,0],[1,1,0],[0,0,0]]",Matt,1,Riate
963,1766076723249,574,"[[1,0,3],[0,0,1],[3,1,0],[0,1,1],[0,1,0],[2,3,3],[1,0,3],[1,0,0],[1,0,3],[1,3,0],[1,1,1],[3,0,1],[1,1,3],[0,1,0],[1,1,3],[0,1,0],[1,0,0],[1,0,0],[3,0,0],[0,1,1]]",Number One,0,Riate
964,1766076723249,412,"[[1,1,1],[0,0,1],[1,1,0],[0,1,1],[0,1,0],[1,0,1],[1,0,3],[0,0,0],[1,0,3],[0,0,1],[0,1,0],[1,1,0],[1,1,3],[0,1,0],[1,1,3],[0,0,0],[1,0,0],[1,0,0],[0,2,0],[0,1,1]]",Louis CLXXX,5,Riate
965,1766076723249,387,"[[1,0,3],[0,0,0],[3,1,0],[0,1,1],[1,0,0],[2,3,3],[0,0,0],[1,0,0],[1,1,0],[1,3,0],[1,1,1],[3,0,1],[1,1,0],[0,0,1],[0,1,0],[0,1,0],[0,1,0],[0,1,0],[3,0,0],[0,0,0]]",Robull,4,Riate
966,1767616668496,576,"[[0,1,0],[1,1,1],[2,0,0],[1,3,0],[0,1,3],[1,0,1],[0,2,1],[0,1,0],[1,0,0],[1,0,3],[0,1,1],[1,1,1],[0,1,3],[1,2,0],[0,1,1],[0,0,0],[1,1,3],[0,3,1],[1,1,0],[1,1,1]]",Number One,0,Riate
967,1767616668496,424,"[[1,0,0],[1,0,0],[1,0,1],[1,3,0],[0,1,3],[1,0,1],[0,1,1],[0,0,0],[1,0,0],[0,1,0],[0,1,1],[1,1,1],[0,0,0],[1,2,0],[0,1,0],[0,0,0],[1,1,3],[0,1,1],[1,1,0],[1,1,1]]",Darts Vador,2,Riate
968,1767616668496,385,"[[0,1,0],[1,1,1],[2,0,0],[1,1,1],[1,1,1],[1,0,0],[0,2,1],[0,1,0],[0,0,0],[1,0,1],[0,0,1],[0,1,1],[0,1,3],[0,1,1],[0,1,1],[0,0,0],[1,0,1],[0,3,1],[0,1,0],[1,0,0]]",Robull,4,Riate
969,1767616668496,123,"[[0,0,0],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[1,0,3],[0,0,0],[0,0,1],[1,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,0,1],[0,0,0]]",Chloé,8,Riate
970,1767624926324,450,"[[1,1,3],[1,1,0],[2,2,1],[0,3,1],[1,1,1],[0,0,1],[0,0,3],[0,0,1],[1,0,1],[0,3,0],[0,3,0],[1,0,0],[1,1,0],[1,0,1],[1,0,1],[0,0,1],[1,1,0],[1,0,1],[0,1,2],[1,0,1]]",Number One,0,Riate
971,1767624926324,411,"[[1,1,3],[1,1,0],[2,2,1],[1,1,1],[1,1,1],[0,0,1],[0,0,3],[0,1,0],[1,0,1],[0,3,0],[0,3,0],[0,0,1],[1,1,0],[1,0,1],[0,1,1],[0,1,0],[0,0,1],[0,1,0],[0,1,2],[1,0,1]]",Robull,4,Riate
972,1767624926324,279,"[[0,1,0],[0,0,0],[0,1,1],[0,3,1],[1,1,0],[0,0,1],[1,0,0],[0,0,1],[1,0,1],[1,0,0],[0,1,0],[1,0,0],[0,0,0],[0,0,0],[1,0,1],[0,0,1],[1,1,0],[1,0,1],[1,0,1],[1,0,0]]",Darts Vador,2,Riate
973,1767625502998,500,"[[1,3,0],[1,3,1],[0,1,1],[0,1,1],[0,0,1],[1,1,1],[1,0,1],[1,1,0],[1,2,3],[0,3,0],[1,1,0],[2,0,0],[1,1,0],[1,1,1],[1,1,1],[1,1,1],[1,1,0],[0,1,1],[1,1,0],[1,0,0]]",Number One,0,Riate
974,1767625502998,366,"[[1,3,0],[1,3,1],[0,1,1],[0,0,0],[0,0,0],[0,1,0],[1,0,1],[1,1,0],[0,3,1],[0,3,0],[0,0,0],[2,0,0],[1,1,0],[1,1,1],[1,1,1],[0,1,0],[1,1,0],[0,0,1],[0,1,0],[1,0,0]]",Darts Vador,2,Riate
975,1767625502998,351,"[[0,0,2],[0,0,0],[0,0,0],[0,1,1],[0,0,1],[1,1,1],[1,1,0],[0,0,1],[1,2,3],[0,1,0],[1,1,0],[1,0,1],[0,1,0],[0,0,1],[0,0,0],[1,1,1],[0,0,1],[0,1,1],[1,1,0],[1,0,0]]",Robull,4,Riate
976,1767692686202,652,"[[0,1,0],[1,1,1],[0,3,0],[3,0,0],[1,1,1],[0,2,1],[1,0,0],[1,1,1],[3,1,0],[1,3,0],[0,1,1],[1,3,0],[2,1,0],[1,1,1],[2,1,0],[0,1,3],[0,3,0],[0,1,1],[2,0,1],[3,0,1]]",Number One,0,Riate
977,1767692686202,445,"[[0,1,0],[1,1,1],[0,0,1],[3,0,0],[0,0,1],[1,1,1],[0,0,0],[1,1,1],[3,1,0],[0,0,1],[0,1,1],[0,1,1],[0,0,1],[1,1,1],[2,1,0],[0,1,0],[0,3,0],[1,0,0],[0,0,1],[3,0,1]]",Robull,4,Riate
978,1767692686202,431,"[[0,1,0],[1,0,0],[1,0,0],[0,0,0],[1,1,1],[1,0,1],[1,0,0],[1,0,0],[0,1,0],[1,3,0],[1,0,0],[0,0,1],[2,1,0],[0,1,1],[0,1,1],[0,1,3],[0,1,0],[1,0,1],[2,0,1],[1,1,0]]",Darts Vador,2,Riate
979,1767692686202,246,"[[0,0,0],[1,1,0],[0,3,0],[0,0,0],[0,0,0],[0,2,1],[0,0,0],[1,1,0],[3,1,0],[1,1,0],[1,0,0],[1,3,0],[0,1,0],[0,0,0],[0,1,0],[0,0,0],[0,0,0],[0,1,1],[0,0,0],[0,0,1]]",Dart Simpson,3,Riate
980,1767701512662,626,"[[1,1,2],[3,1,0],[2,1,0],[0,1,0],[1,1,0],[2,0,1],[1,1,0],[1,0,3],[0,1,3],[1,1,1],[1,1,1],[0,3,0],[1,2,1],[0,1,1],[3,0,1],[3,0,0],[0,0,2],[1,1,2],[1,0,1],[3,0,0]]",Number One,0,Riate
981,1767701512662,396,"[[1,1,2],[0,1,0],[1,0,1],[0,1,0],[0,0,0],[0,1,1],[1,1,0],[1,0,1],[1,0,0],[0,1,0],[0,0,1],[1,0,1],[0,0,1],[1,0,0],[2,0,1],[3,0,0],[0,0,2],[1,1,2],[1,0,1],[0,1,0]]",Robull,4,Riate
982,1767701512662,361,"[[0,0,0],[0,0,0],[0,1,0],[0,1,0],[0,1,1],[2,0,1],[0,0,1],[0,1,0],[1,1,1],[0,2,0],[1,1,0],[1,1,1],[1,2,1],[0,1,1],[3,0,1],[1,1,1],[0,0,0],[0,1,0],[0,0,0],[0,0,0]]",Dart Simpson,3,Riate
983,1767701512662,296,"[[0,2,0],[3,1,0],[0,0,0],[1,0,0],[1,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[1,1,1],[0,3,0],[0,0,1],[0,0,0],[0,0,1],[0,1,0],[0,1,1],[1,0,1],[0,1,0],[3,0,0]]",Darts Vador,2,Riate
984,1767701512662,272,"[[0,0,0],[3,0,0],[2,1,0],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[1,0,3],[0,1,3],[1,1,1],[0,1,1],[0,0,0],[0,1,1],[0,0,0],[0,0,1],[0,0,0],[0,0,0],[0,1,3],[0,0,0],[1,0,0]]",Matt,1,Riate
985,1767712705024,563,"[[0,3,1],[1,0,0],[1,0,0],[1,1,0],[0,0,3],[0,1,1],[2,0,1],[3,0,0],[1,0,0],[3,0,0],[3,0,3],[1,1,1],[3,0,1],[1,1,1],[3,1,1],[0,0,1],[1,1,0],[1,0,1],[0,1,1],[1,1,0]]",Number One,0,Riate
986,1767712705024,479,"[[0,3,0],[0,0,0],[1,0,0],[1,1,0],[0,0,3],[0,1,1],[0,1,0],[3,0,0],[0,0,0],[3,0,0],[3,1,0],[1,1,1],[3,0,1],[1,1,1],[3,1,1],[0,0,1],[1,1,0],[0,0,0],[0,1,1],[1,1,0]]",Darts Vador,2,Riate
987,1767712705024,351,"[[0,3,1],[1,0,0],[0,0,0],[0,1,0],[1,0,0],[0,0,0],[2,0,1],[2,0,0],[1,0,0],[0,1,1],[3,0,3],[0,0,1],[0,1,1],[1,0,1],[1,0,1],[0,1,0],[0,1,0],[1,0,1],[0,0,1],[0,1,0]]",Robull,4,Riate
988,1767876409993,613,"[[0,0,1],[1,1,1],[1,1,0],[0,1,0],[0,1,1],[0,3,1],[3,1,1],[0,1,3],[1,0,1],[0,1,0],[3,0,1],[1,0,1],[0,1,1],[1,1,1],[1,2,1],[2,1,1],[0,0,3],[0,0,1],[1,1,0],[1,1,3]]",Number One,0,Riate
989,1767876409993,439,"[[0,0,1],[0,1,1],[1,1,0],[0,0,0],[1,0,0],[0,1,1],[3,1,1],[0,1,3],[0,1,1],[1,0,0],[3,0,1],[1,0,1],[0,0,0],[0,0,0],[0,2,0],[2,1,1],[0,1,0],[0,0,1],[0,1,0],[1,1,3]]",Louis CLXXX,5,Riate
990,1767876409993,309,"[[0,0,0],[1,1,1],[0,1,0],[1,0,0],[0,0,0],[0,3,1],[0,0,1],[1,0,1],[1,0,0],[0,1,0],[0,0,1],[0,0,1],[0,1,0],[1,1,1],[1,2,1],[0,0,1],[0,0,0],[1,0,0],[1,0,1],[0,0,1]]",Dart Simpson,3,Riate
991,1767876409993,289,"[[0,0,0],[0,0,2],[0,1,0],[0,1,0],[0,1,1],[0,1,1],[1,0,0],[0,1,1],[1,0,1],[0,1,0],[1,0,0],[1,0,1],[0,1,1],[1,0,1],[1,0,0],[1,1,0],[0,0,3],[0,0,1],[0,0,0],[0,0,0]]",Robull,4,Riate
992,1767876409993,144,"[[0,0,0],[0,0,0],[0,1,1],[1,0,0],[0,0,0],[1,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,2],[1,0,0],[1,1,0],[0,1,0]]",Cramomille,7,Riate
993,1768228428723,670,"[[0,1,2],[1,0,0],[0,1,0],[1,1,1],[2,1,1],[0,1,1],[3,0,1],[2,3,0],[1,3,0],[0,1,0],[0,1,2],[0,1,1],[1,1,0],[0,0,3],[3,0,3],[1,1,1],[0,3,1],[1,0,1],[2,0,1],[0,1,3]]",Number One,0,Riate
994,1768228428723,504,"[[0,0,0],[1,0,0],[0,1,0],[1,1,1],[1,0,1],[0,1,1],[3,0,1],[1,0,0],[1,3,0],[0,1,0],[0,1,2],[0,1,0],[1,1,0],[0,1,1],[3,0,3],[1,1,1],[1,1,1],[1,0,1],[1,0,0],[0,1,1]]",Louis CLXXX,5,Riate
995,1768228428723,374,"[[0,0,0],[0,0,0],[1,0,0],[0,0,1],[1,0,0],[0,0,0],[1,1,1],[2,3,0],[0,1,0],[0,0,1],[0,0,0],[0,1,0],[0,0,2],[1,0,0],[0,1,1],[0,0,1],[0,3,1],[0,1,1],[0,0,0],[0,1,3]]",Dart Simpson,3,Riate
996,1768228428723,373,"[[0,1,2],[0,0,0],[0,0,0],[1,1,0],[2,1,1],[0,1,1],[1,1,1],[1,0,0],[0,0,3],[0,1,0],[1,1,1],[0,1,1],[0,0,0],[0,0,3],[1,0,0],[0,0,0],[1,0,0],[1,0,1],[1,1,1],[1,1,0]]",Darts Vador,2,Riate
997,1768228428723,247,"[[0,0,0],[0,1,0],[0,0,1],[0,0,0],[0,1,0],[1,0,1],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[1,0,1],[0,0,1],[0,1,1],[0,1,0],[0,0,0],[1,0,0],[1,1,1],[0,0,1],[2,0,1],[0,0,0]]",Cramomille,7,Riate
998,1768234456716,655,"[[3,1,1],[0,1,0],[1,3,0],[0,1,1],[1,1,3],[0,1,3],[3,1,3],[0,1,1],[0,0,3],[0,3,1],[0,1,3],[1,1,1],[2,0,0],[3,0,0],[1,1,1],[1,1,1],[1,1,0],[1,1,0],[0,3,1],[0,3,0]]",Number One,0,Riate
999,1768234456716,449,"[[1,0,0],[0,1,0],[1,3,0],[1,0,0],[0,0,2],[0,1,3],[1,0,1],[0,1,1],[0,0,3],[1,1,0],[0,1,0],[1,0,1],[0,1,0],[3,0,0],[1,1,1],[1,0,0],[1,1,0],[1,1,0],[0,1,1],[0,3,0]]",Louis CLXXX,5,Riate
1000,1768234456716,429,"[[0,3,0],[0,0,1],[1,1,0],[0,1,1],[0,0,1],[2,2,0],[3,1,3],[0,0,0],[0,1,1],[0,3,1],[0,1,1],[1,1,1],[2,0,0],[1,0,0],[1,0,0],[1,1,1],[0,1,0],[0,0,0],[0,3,1],[0,1,0]]",Dart Simpson,3,Riate
1001,1768234456716,334,"[[3,1,1],[0,1,0],[1,0,0],[0,0,1],[1,1,3],[0,0,0],[1,1,2],[0,1,1],[0,1,0],[0,1,1],[0,1,3],[0,0,1],[0,0,0],[1,1,1],[1,0,1],[0,0,0],[1,0,0],[0,0,0],[1,1,1],[0,0,1]]",Darts Vador,2,Riate
1002,1768306823748,478,"[[1,3,1],[0,2,1],[1,1,0],[0,1,0],[1,1,0],[0,1,1],[0,2,0],[1,1,0],[0,1,0],[0,0,1],[0,1,0],[0,0,1],[1,0,1],[1,1,1],[1,1,1],[1,1,1],[1,1,1],[1,1,1],[0,3,0],[1,0,1]]",Number One,0,Riate
1003,1768306823748,385,"[[1,3,1],[0,2,1],[0,0,0],[0,1,0],[1,1,0],[0,0,1],[0,0,1],[1,1,0],[0,1,0],[0,0,0],[0,1,0],[0,0,1],[0,0,0],[1,1,1],[1,1,1],[1,1,1],[1,1,1],[1,1,1],[1,0,0],[1,0,1]]",Louis CLXXX,5,Riate
1004,1768306823748,312,"[[1,2,0],[0,0,3],[1,1,0],[0,0,1],[1,1,0],[0,1,1],[0,2,0],[0,0,1],[1,0,0],[0,0,1],[1,0,0],[0,0,0],[1,0,1],[0,1,0],[0,0,0],[1,0,1],[1,0,1],[0,1,1],[0,3,0],[0,0,1]]",Robull,4,Riate
1005,1768307433101,558,"[[1,0,1],[0,3,0],[1,0,0],[1,1,0],[0,1,0],[0,1,3],[1,1,0],[0,0,1],[1,0,0],[1,1,3],[1,0,1],[3,3,1],[0,0,1],[1,1,3],[0,0,3],[0,2,1],[1,1,0],[1,1,1],[0,1,0],[0,1,1]]",Number One,0,Riate
1006,1768307433101,398,"[[1,0,1],[0,3,0],[0,1,0],[1,1,0],[0,0,1],[0,1,3],[1,1,0],[0,1,0],[1,0,0],[1,1,3],[1,0,1],[0,1,1],[0,0,1],[0,0,0],[0,0,1],[0,2,1],[1,1,0],[1,1,1],[0,0,1],[0,1,1]]",Louis CLXXX,5,Riate
1007,1768307433101,380,"[[1,0,0],[0,0,1],[1,0,0],[0,0,1],[0,1,0],[1,1,1],[1,1,0],[0,0,1],[0,0,0],[0,1,3],[0,0,0],[3,3,1],[0,0,0],[1,1,3],[0,0,3],[1,1,0],[0,0,1],[0,0,1],[0,1,0],[0,0,0]]",Robull,4,Riate
1008,1768318125283,489,"[[1,0,1],[0,3,0],[0,1,0],[0,0,3],[0,0,0],[0,1,1],[0,2,1],[0,1,1],[0,1,1],[1,0,0],[0,1,3],[1,0,1],[3,0,0],[0,0,3],[3,1,1],[0,1,0],[1,1,0],[1,0,1],[0,1,0],[1,1,1]]",Number One,0,Condorcet
1009,1768318125283,479,"[[1,0,1],[0,3,0],[0,1,0],[0,0,3],[0,0,0],[0,1,1],[0,2,1],[0,1,1],[0,1,1],[0,0,0],[0,1,3],[1,0,1],[3,0,0],[0,0,3],[3,1,1],[0,1,0],[1,1,0],[1,0,1],[0,1,0],[1,1,1]]",Hugues,1001,Condorcet
