id,timestamp,score,hits,name,player_id
637,1760625260561,224,"[[0,1,1],[0,0,0],[0,2,0],[0,2,1],[1,1,1],[1,1,0],[0,1,0],[0,0,1],[0,0,1],[0,1,0],[0,0,0],[0,0,0],[0,1,0],[0,1,1],[1,1,0],[1,0,0],[0,0,0],[0,1,1],[0,0,0],[0,1,0]]",Robull,4
638,1760962095520,722,"[[0,0,3],[0,1,0],[0,2,1],[1,0,0],[1,1,3],[3,3,0],[1,0,3],[3,1,1],[1,2,0],[1,1,1],[1,0,1],[1,1,1],[0,1,3],[1,1,1],[1,1,0],[1,1,3],[1,3,0],[3,0,1],[1,1,2],[0,1,1]]",Number One,0
639,1760962095520,496,"[[0,1,1],[1,0,0],[0,2,1],[0,0,1],[1,1,3],[0,0,3],[1,0,3],[1,0,1],[1,1,1],[0,0,3],[0,0,0],[0,0,0],[0,1,3],[1,0,1],[1,0,0],[1,1,3],[1,3,0],[3,0,1],[0,0,0],[0,0,1]]",Louis CLXXX,5
640,1760962095520,480,"[[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,1,0],[1,3,0],[1,0,1],[3,1,1],[1,0,0],[1,1,1],[1,0,1],[2,0,0],[0,1,1],[0,1,0],[0,1,0],[1,0,1],[2,1,0],[3,0,0],[1,1,2],[0,1,1]]",Robull,4
641,1760962095520,381,"[[0,0,3],[0,1,0],[0,0,0],[0,0,1],[0,1,1],[1,1,0],[1,0,1],[0,1,0],[1,2,0],[1,1,1],[0,0,1],[1,1,1],[0,1,2],[0,0,1],[1,1,0],[0,1,1],[0,1,1],[0,1,0],[2,0,1],[0,0,0]]",Dart Simpson,3
642,1760962095520,348,"[[1,0,0],[0,0,1],[0,0,1],[0,0,1],[0,1,1],[3,3,0],[1,2,1],[0,1,1],[0,0,3],[0,0,1],[1,0,0],[0,3,0],[0,0,0],[1,1,1],[1,0,0],[1,0,0],[0,1,1],[0,0,1],[0,0,1],[0,0,1]]",Darts Vador,2
643,1760973146070,813,"[[0,1,2],[3,1,0],[0,1,2],[0,1,3],[0,1,1],[1,1,0],[3,1,0],[2,0,0],[3,1,0],[1,1,1],[0,3,1],[0,1,3],[3,0,3],[3,3,3],[3,1,0],[3,0,1],[1,0,1],[1,1,1],[2,1,0],[1,0,3]]",Number One,0
644,1760973146070,568,"[[0,1,0],[3,1,0],[1,0,0],[0,1,3],[1,0,1],[0,1,1],[3,1,0],[0,0,1],[3,1,0],[0,0,0],[0,3,1],[1,1,0],[3,0,3],[0,1,1],[3,1,0],[3,0,1],[1,0,1],[0,1,1],[1,1,0],[1,0,1]]",Louis CLXXX,5
645,1760973146070,403,"[[1,1,0],[0,1,1],[1,0,1],[0,1,0],[0,1,1],[1,1,0],[0,0,1],[2,0,0],[0,0,0],[1,1,0],[0,0,0],[0,1,3],[2,0,0],[3,3,3],[0,0,1],[0,1,1],[0,0,0],[0,0,2],[0,1,0],[0,1,0]]",Dart Simpson,3
646,1760973146070,350,"[[3,0,0],[0,1,2],[0,1,2],[0,0,0],[1,0,0],[1,0,0],[0,1,0],[0,0,0],[0,1,1],[1,0,0],[1,1,0],[1,0,0],[0,0,1],[1,1,0],[0,0,1],[0,2,1],[1,0,0],[1,1,1],[2,1,0],[1,0,0]]",Darts Vador,2
647,1760973146070,212,"[[0,1,2],[0,0,1],[1,0,0],[0,0,0],[0,0,0],[0,1,0],[0,1,0],[1,0,0],[1,0,1],[1,1,1],[1,0,1],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[1,0,3]]",Cramomille,7
648,1761131366795,417,"[[2,1,0],[0,0,0],[1,0,1],[0,0,0],[0,2,1],[3,0,0],[0,1,3],[1,0,0],[0,1,0],[1,1,1],[1,1,0],[0,1,1],[1,1,1],[1,1,0],[1,1,1],[0,0,1],[0,1,1],[1,1,1],[0,1,1],[0,0,0]]",Number One,0
649,1761131366795,361,"[[2,1,0],[0,0,0],[1,0,1],[0,0,0],[0,2,1],[0,1,1],[0,1,3],[1,0,0],[0,1,0],[0,0,1],[1,1,0],[0,1,1],[1,1,1],[1,1,0],[0,1,0],[0,0,1],[0,1,1],[1,1,1],[0,1,1],[0,0,0]]",Louis CLXXX,5
650,1761131366795,194,"[[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,1,0],[3,0,0],[0,0,1],[0,0,0],[1,0,0],[1,1,1],[0,0,0],[1,0,1],[3,0,0],[0,1,0],[1,1,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0]]",Cramomille,7
651,1761222718446,704,"[[1,0,0],[1,2,0],[0,1,0],[1,1,1],[1,1,1],[0,1,3],[2,3,0],[0,1,3],[2,1,0],[1,3,1],[1,0,1],[1,0,0],[1,2,1],[2,0,3],[1,1,1],[0,0,1],[0,1,1],[1,0,3],[1,0,3],[1,3,1]]",Number One,0
652,1761222718446,419,"[[1,0,0],[1,2,0],[0,1,0],[1,0,0],[1,1,1],[1,1,1],[1,0,0],[0,1,3],[0,1,0],[0,1,0],[0,0,1],[0,0,1],[0,1,0],[0,1,1],[1,1,1],[0,0,1],[0,1,1],[1,0,1],[0,1,0],[1,3,1]]",Louis CLXXX,5
653,1761222718446,345,"[[1,0,0],[0,0,1],[0,0,1],[1,1,1],[0,0,1],[1,1,0],[0,1,1],[1,0,0],[0,0,1],[1,3,1],[1,0,1],[0,0,1],[1,1,0],[0,0,0],[0,0,0],[0,0,0],[1,0,1],[1,0,0],[1,1,1],[1,1,1]]",Robull,4
654,1761222718446,342,"[[1,0,0],[0,0,1],[0,1,0],[0,0,1],[0,1,0],[1,0,1],[2,3,0],[0,0,3],[0,0,1],[0,0,1],[1,0,0],[0,0,0],[1,2,1],[1,0,0],[1,0,0],[0,0,0],[0,1,1],[1,0,3],[0,0,1],[1,0,0]]",Dart Simpson,3
655,1761222718446,314,"[[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[0,0,0],[0,1,1],[1,0,1],[0,1,0],[1,0,0],[0,2,0],[2,0,3],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[1,0,3],[0,3,0]]",Elina,
656,1761222718446,222,"[[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,1],[0,1,3],[1,0,0],[1,0,0],[2,1,0],[1,0,2],[0,0,0],[1,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,1],[1,0,0],[0,0,0],[2,0,0],[0,1,0]]",Cramomille,7
657,1761567351844,563,"[[0,3,0],[0,3,3],[0,0,1],[1,3,0],[1,1,1],[0,0,1],[0,3,1],[0,3,0],[1,0,2],[1,1,1],[0,1,0],[1,1,0],[1,0,0],[1,3,0],[1,0,1],[2,1,1],[0,2,1],[3,0,1],[1,1,0],[1,1,0]]",Number One,0
658,1761567351844,372,"[[0,3,0],[0,3,3],[0,0,1],[1,3,0],[0,0,0],[0,0,1],[0,1,0],[1,0,1],[1,0,2],[1,1,0],[0,0,0],[1,1,0],[1,0,0],[1,3,0],[0,1,0],[2,1,1],[0,1,1],[1,0,0],[1,1,0],[0,0,0]]",Robull,4
659,1761567351844,368,"[[0,1,0],[0,1,0],[0,0,0],[0,0,1],[1,1,1],[1,0,0],[0,3,1],[0,3,0],[1,1,1],[1,1,1],[0,0,0],[0,1,0],[1,0,0],[0,1,1],[0,0,1],[0,0,0],[0,2,1],[3,0,1],[0,0,0],[1,1,0]]",Louis CLXXX,5
660,1761567351844,145,"[[0,0,1],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,2,0],[0,1,0],[1,1,0],[0,1,0],[0,1,0],[0,0,0],[0,0,0],[1,0,1],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[0,0,1]]",Chloé,8
661,1761578349705,544,"[[1,2,0],[1,2,0],[1,0,0],[3,1,1],[3,1,1],[0,1,1],[3,3,0],[0,1,0],[1,1,1],[0,1,3],[0,1,1],[1,1,0],[2,0,1],[0,1,1],[1,1,0],[3,0,1],[1,0,0],[1,0,1],[1,0,1],[0,0,3]]",Number One,0
662,1761578349705,479,"[[1,2,0],[1,2,0],[1,0,0],[2,0,1],[3,1,1],[0,0,0],[3,3,0],[0,1,0],[1,1,1],[1,1,0],[0,1,0],[1,1,0],[2,0,1],[0,1,0],[1,1,0],[3,0,1],[0,0,1],[1,0,1],[1,0,1],[0,0,3]]",Louis CLXXX,5
663,1761578349705,282,"[[0,0,0],[0,0,1],[0,0,0],[3,1,1],[0,1,1],[0,1,1],[1,1,0],[0,1,0],[0,0,0],[0,1,3],[0,1,1],[1,0,0],[0,1,0],[0,1,1],[1,0,0],[1,1,0],[1,0,0],[0,0,1],[0,1,0],[0,0,0]]",Robull,4
664,1761654681322,564,"[[0,3,0],[1,1,0],[1,3,1],[1,0,1],[1,0,1],[0,0,3],[1,1,1],[0,0,3],[3,0,1],[3,1,1],[1,0,3],[1,1,0],[0,1,0],[3,0,1],[0,1,0],[0,1,0],[0,1,0],[1,1,1],[0,1,3],[1,1,1]]",Number One,0
665,1761654681322,509,"[[0,3,0],[1,0,0],[1,1,1],[1,0,1],[1,0,1],[0,0,3],[1,1,1],[1,0,0],[3,0,1],[3,1,1],[1,0,3],[1,1,0],[0,0,0],[3,0,1],[0,1,0],[0,1,0],[0,1,0],[0,1,1],[0,1,3],[1,1,1]]",Robull,4
666,1761654681322,386,"[[0,0,0],[1,1,0],[1,3,1],[1,0,0],[0,0,1],[1,1,1],[0,0,3],[0,0,3],[0,1,0],[3,0,1],[0,0,0],[0,1,1],[0,1,0],[0,1,1],[0,1,0],[0,1,0],[0,0,1],[1,1,1],[1,0,0],[3,0,0]]",Louis CLXXX,5
667,1762172979442,759,"[[1,1,1],[0,1,2],[1,1,0],[0,3,1],[1,0,1],[0,1,1],[1,1,1],[0,1,1],[0,3,0],[1,1,1],[0,2,1],[1,0,3],[0,2,1],[3,0,1],[3,0,3],[1,0,1],[0,3,3],[1,1,1],[2,0,0],[3,3,0]]",Number One,0
668,1762172979442,526,"[[1,1,1],[0,0,1],[1,0,0],[2,0,1],[1,1,0],[0,1,1],[1,1,1],[0,1,0],[1,0,0],[0,0,3],[0,2,1],[1,0,0],[1,0,1],[1,1,0],[3,0,3],[0,1,0],[0,1,0],[1,0,1],[0,1,1],[3,3,0]]",Robull,4
669,1762172979442,398,"[[0,0,1],[0,1,2],[0,0,0],[0,1,1],[1,0,0],[0,1,1],[0,1,1],[0,1,1],[0,1,0],[1,1,1],[1,0,0],[0,1,0],[0,0,1],[3,0,1],[1,0,1],[1,0,1],[1,1,1],[1,1,1],[2,0,0],[0,0,0]]",Dart Simpson,3
670,1762172979442,363,"[[0,1,0],[0,0,0],[1,1,0],[0,3,1],[1,0,1],[0,1,1],[1,0,0],[0,0,0],[0,0,1],[0,0,0],[0,1,1],[0,0,0],[0,2,1],[0,1,3],[2,0,1],[0,0,0],[0,3,3],[0,0,0],[0,2,0],[0,0,0]]",Darts Vador,2
671,1762172979442,205,"[[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[1,0,0],[0,1,1],[0,3,0],[0,1,1],[1,0,0],[1,0,3],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,1,1],[0,0,0],[0,0,0],[0,0,1]]",Cramomille,7
672,1762184596710,542,"[[0,0,1],[1,0,1],[0,1,1],[1,0,1],[1,1,1],[0,0,1],[1,0,0],[0,1,0],[1,1,0],[1,0,1],[1,3,0],[3,0,0],[1,1,1],[1,2,0],[1,1,1],[3,0,0],[1,3,3],[0,1,0],[1,0,1],[1,0,0]]",Number One,0
673,1762184596710,355,"[[0,0,0],[1,0,1],[0,1,1],[1,1,0],[1,1,1],[0,1,0],[0,0,1],[0,1,0],[1,1,0],[1,0,1],[0,0,1],[1,0,1],[0,0,0],[1,0,1],[1,1,1],[3,0,0],[0,2,1],[1,0,0],[1,0,1],[0,0,0]]",Dart Simpson,3
674,1762184596710,345,"[[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[1,0,0],[0,1,0],[0,1,0],[0,0,0],[0,1,1],[0,0,2],[0,0,1],[1,1,1],[1,2,0],[2,1,0],[0,0,2],[1,0,3],[0,0,1],[0,0,0],[1,0,0]]",Robull,4
675,1762184596710,326,"[[0,0,1],[1,0,1],[0,0,1],[1,0,1],[0,0,1],[0,1,0],[0,1,0],[1,0,0],[1,0,1],[0,0,0],[1,3,0],[0,0,0],[0,0,0],[0,1,0],[0,0,0],[0,2,0],[1,3,3],[0,0,1],[0,0,1],[1,0,0]]",Darts Vador,2
676,1762184596710,231,"[[0,0,1],[1,0,0],[1,0,0],[1,0,1],[0,0,0],[0,0,1],[1,0,0],[0,0,0],[0,0,0],[0,0,1],[1,1,0],[3,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,1],[3,1,0],[0,1,0],[0,0,1],[0,0,0]]",Cramomille,7
677,1762259192021,660,"[[3,1,2],[3,1,0],[0,1,2],[1,1,3],[3,2,0],[0,2,2],[2,0,1],[1,2,1],[1,1,1],[1,0,1],[2,0,1],[0,0,1],[0,1,2],[0,3,1],[3,1,0],[2,1,0],[0,3,1],[1,1,0],[1,3,0],[0,1,1]]",Number One,0
678,1762259192021,454,"[[1,0,3],[0,0,1],[0,1,2],[0,0,1],[0,1,0],[1,0,0],[0,0,0],[0,0,3],[0,0,1],[0,1,0],[0,1,0],[0,0,1],[0,1,1],[1,1,1],[3,1,0],[2,1,0],[0,3,1],[0,1,1],[1,0,1],[1,1,0]]",Dart Simpson,3
679,1762259192021,437,"[[3,1,2],[3,1,0],[0,0,1],[0,1,1],[3,2,0],[2,1,0],[0,1,1],[1,1,0],[1,1,1],[1,0,1],[0,0,0],[0,0,1],[0,1,2],[0,1,0],[1,0,1],[2,1,0],[0,0,1],[1,1,0],[1,3,0],[0,0,1]]",Hugues,
680,1762259192021,377,"[[0,0,1],[0,0,1],[1,0,1],[0,0,1],[0,0,1],[0,1,0],[2,0,1],[1,2,1],[1,0,0],[0,0,1],[2,0,1],[0,1,0],[1,1,1],[0,3,1],[0,0,1],[0,0,1],[1,1,1],[0,0,0],[0,1,0],[0,1,1]]",Darts Vador,2
681,1762259192021,333,"[[0,0,0],[0,0,1],[0,0,0],[0,0,1],[0,1,0],[0,2,2],[0,0,0],[0,0,0],[2,0,0],[0,0,0],[0,1,1],[1,0,0],[0,0,3],[1,1,1],[0,0,0],[1,0,0],[0,1,0],[0,1,1],[1,0,3],[0,0,1]]",Robull,4
682,1762259192021,193,"[[0,0,0],[0,0,0],[1,0,0],[1,1,3],[0,0,0],[0,0,0],[0,0,0],[0,0,3],[0,0,3],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[3,0,0],[1,0,0],[0,0,1],[0,0,1],[1,0,0],[0,0,0],[0,0,0]]",Cramomille,7
683,1762272513326,477,"[[3,0,0],[3,0,0],[1,0,1],[1,0,1],[1,1,1],[1,0,2],[0,1,0],[1,0,1],[3,0,1],[1,1,0],[1,1,3],[0,0,1],[1,1,1],[1,1,0],[0,1,0],[1,0,3],[1,0,1],[1,0,1],[0,0,1],[1,1,0]]",Number One,0
684,1762272513326,389,"[[3,0,0],[1,0,1],[0,1,0],[1,0,1],[1,1,1],[1,1,0],[0,1,0],[0,1,0],[1,1,1],[1,1,0],[1,1,3],[0,0,1],[0,0,1],[0,1,0],[0,1,0],[1,0,3],[1,0,1],[1,0,1],[0,0,1],[0,0,1]]",Hugues,
685,1762272513326,276,"[[1,1,0],[3,0,0],[0,1,0],[0,0,1],[0,0,0],[1,0,2],[0,0,0],[0,0,1],[3,0,1],[0,2,0],[0,0,0],[0,0,1],[0,1,0],[1,1,0],[1,0,0],[0,0,0],[1,1,0],[0,0,1],[1,0,0],[1,1,0]]",Cramomille,7
686,1762272513326,245,"[[1,0,0],[0,0,3],[1,0,1],[0,1,1],[1,0,1],[3,0,0],[0,0,1],[1,0,1],[0,1,0],[0,0,1],[1,1,1],[0,0,0],[1,1,1],[0,1,1],[0,0,0],[0,0,0],[0,0,1],[1,0,0],[1,0,0],[0,0,0]]",Robull,4
687,1762347264703,643,"[[1,2,1],[0,1,3],[1,0,1],[3,1,0],[3,0,1],[0,3,2],[1,1,1],[0,0,3],[3,0,0],[0,3,0],[1,0,1],[0,3,0],[3,0,1],[3,1,1],[1,3,0],[1,1,0],[1,1,0],[1,1,1],[1,1,1],[1,1,0]]",Number One,0
688,1762347264703,496,"[[0,0,1],[1,0,0],[1,0,0],[3,1,0],[0,0,1],[0,0,1],[1,1,1],[0,1,0],[1,0,1],[1,0,1],[1,1,0],[0,1,0],[2,1,1],[3,1,1],[1,3,0],[1,1,0],[0,0,1],[0,1,2],[1,1,1],[0,1,0]]",Robull,4
689,1762347264703,439,"[[1,2,1],[0,0,1],[1,0,1],[1,1,1],[1,0,1],[3,1,0],[0,1,0],[0,0,3],[3,0,0],[0,1,1],[1,0,1],[0,3,0],[3,0,1],[0,0,0],[0,1,1],[0,1,0],[1,1,0],[1,1,1],[0,1,0],[1,1,0]]",Louis CLXXX,5
690,1762347264703,338,"[[0,0,0],[0,1,3],[1,0,1],[1,0,0],[1,0,0],[1,0,2],[0,1,0],[0,0,1],[1,0,1],[0,3,0],[0,1,0],[0,1,1],[0,1,3],[1,1,0],[1,0,1],[1,0,0],[1,0,0],[0,1,0],[0,1,1],[0,0,0]]",Dart Simpson,3
691,1762347264703,175,"[[0,1,0],[0,0,0],[0,0,0],[0,0,0],[3,0,1],[0,3,2],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,1,1],[1,1,0],[0,0,1],[0,0,0],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,0,1]]",Cramomille,7
692,1762355675896,611,"[[0,3,0],[3,0,1],[1,0,2],[1,1,0],[0,1,1],[0,0,3],[1,1,2],[0,1,1],[0,3,1],[0,3,1],[1,0,1],[1,0,1],[0,0,1],[0,3,3],[0,3,1],[1,3,0],[1,0,0],[1,1,1],[1,1,1],[1,0,1]]",Number One,0
693,1762355675896,356,"[[1,0,1],[3,0,1],[1,1,0],[1,0,1],[1,0,0],[0,0,1],[1,1,2],[0,1,1],[1,1,1],[0,1,0],[1,0,0],[1,1,0],[0,0,0],[1,0,1],[0,1,1],[1,0,0],[0,0,0],[0,0,3],[1,1,1],[1,0,0]]",Dart Simpson,3
694,1762355675896,341,"[[1,0,0],[0,0,0],[0,1,1],[0,0,0],[0,1,1],[0,0,1],[0,0,1],[1,0,0],[0,3,1],[0,0,0],[1,0,1],[1,0,1],[0,0,0],[1,1,1],[0,3,1],[1,3,0],[1,0,0],[0,0,0],[1,0,1],[0,0,0]]",Louis CLXXX,5
695,1762355675896,317,"[[0,0,0],[1,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,3],[3,0,0],[0,0,0],[1,1,0],[0,3,1],[0,1,0],[0,0,0],[0,1,0],[0,3,3],[0,0,1],[0,0,1],[0,0,0],[1,0,0],[0,1,0],[1,0,1]]",Cramomille,7
696,1762355675896,264,"[[0,3,0],[0,0,1],[1,0,2],[1,1,0],[1,0,1],[1,0,0],[0,1,1],[1,0,0],[0,1,0],[1,1,0],[1,0,0],[0,1,0],[0,0,1],[0,0,0],[1,1,0],[0,0,0],[1,0,0],[1,1,1],[2,0,0],[0,0,0]]",Robull,4
697,1762431929483,571,"[[0,1,3],[0,1,0],[3,0,0],[2,1,0],[2,1,0],[1,1,0],[1,1,2],[1,1,0],[3,0,1],[1,0,0],[1,0,0],[0,1,1],[3,0,0],[1,1,1],[1,1,1],[0,3,0],[0,2,1],[1,2,3],[1,0,0],[1,1,0]]",Number One,0
698,1762431929483,427,"[[0,0,1],[0,0,1],[3,0,0],[1,0,1],[2,1,0],[1,1,0],[2,1,0],[1,1,0],[3,0,1],[0,0,0],[1,0,0],[0,0,1],[3,0,0],[1,1,1],[1,1,1],[0,1,1],[0,2,1],[0,0,2],[0,0,1],[0,1,0]]",Darts Vador,2
699,1762431929483,377,"[[0,1,3],[0,1,0],[0,0,0],[2,1,0],[0,1,0],[1,1,0],[1,1,2],[0,0,1],[0,0,1],[0,0,0],[0,0,0],[0,1,0],[0,1,0],[1,1,0],[1,0,0],[0,3,0],[1,0,1],[1,2,3],[1,0,0],[0,1,0]]",Louis CLXXX,5
700,1762431929483,300,"[[2,1,1],[0,0,0],[1,1,0],[2,0,1],[1,1,1],[1,0,0],[1,0,0],[0,1,0],[0,1,0],[1,0,0],[0,1,0],[0,1,1],[0,0,2],[1,1,1],[1,1,0],[0,0,1],[0,1,1],[0,0,0],[0,0,0],[1,1,0]]",Dart Simpson,3
701,1762441777432,688,"[[1,3,0],[0,0,2],[1,1,3],[0,1,0],[1,0,1],[1,1,0],[1,1,0],[0,3,0],[0,1,1],[0,1,1],[1,1,1],[0,0,1],[1,3,1],[0,0,0],[3,1,1],[3,1,3],[1,1,0],[0,1,1],[2,1,1],[0,3,3]]",Number One,0
702,1762441777432,439,"[[1,3,0],[0,0,0],[0,2,1],[0,0,1],[0,1,1],[1,0,0],[1,1,0],[0,0,0],[0,1,1],[1,1,0],[1,1,1],[0,0,0],[1,3,1],[0,0,0],[0,1,1],[1,0,1],[0,0,0],[1,1,0],[1,1,0],[0,3,3]]",Dart Simpson,3
703,1762441777432,418,"[[0,0,0],[2,0,0],[1,0,0],[0,0,0],[1,0,0],[1,1,0],[1,1,0],[0,0,0],[0,0,0],[1,1,0],[3,0,0],[0,1,0],[0,0,0],[0,0,0],[0,1,0],[3,1,3],[2,0,0],[1,0,0],[2,1,1],[3,0,0]]",Robull,4
704,1762441777432,380,"[[1,0,0],[0,0,2],[1,1,3],[0,1,0],[1,0,1],[0,0,0],[0,0,0],[0,3,0],[1,0,0],[0,1,1],[1,0,1],[0,0,1],[1,1,1],[0,0,0],[3,1,1],[0,0,1],[1,1,0],[0,1,1],[0,1,0],[1,1,0]]",Louis CLXXX,5
705,1762786428134,420,"[[0,1,0],[1,1,0],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,1,1],[1,1,0],[0,1,0],[1,1,1],[0,1,0],[1,0,1],[0,0,1],[0,0,1],[1,0,1],[2,0,1],[1,1,0],[0,1,3],[3,0,0],[0,1,1]]",Lonely Dart,
706,1762950815049,618,"[[3,3,0],[2,1,0],[0,0,3],[0,0,3],[3,0,0],[0,1,3],[1,1,3],[1,1,1],[0,0,3],[2,0,1],[0,1,1],[2,0,1],[0,1,1],[1,1,3],[3,1,0],[0,1,1],[0,2,1],[0,1,1],[1,1,1],[1,1,0]]",Number One,0
707,1762950815049,430,"[[1,1,3],[1,1,0],[1,0,1],[1,0,0],[0,0,1],[0,0,1],[1,0,0],[1,0,1],[0,0,3],[1,1,0],[1,1,0],[2,0,1],[1,0,1],[1,0,3],[1,1,1],[0,1,0],[1,1,0],[1,0,0],[1,1,1],[0,0,1]]",Louis CLXXX,5
708,1762950815049,382,"[[0,0,0],[2,1,0],[1,0,0],[0,0,3],[0,0,2],[0,1,3],[0,1,0],[1,1,1],[1,1,0],[2,0,1],[0,1,1],[1,0,0],[0,0,1],[0,0,1],[3,1,0],[1,0,0],[1,1,0],[0,1,0],[0,0,1],[1,1,0]]",Hugues,
709,1762950815049,337,"[[0,0,0],[0,1,0],[0,0,3],[0,0,1],[3,0,0],[0,0,0],[1,1,3],[0,0,0],[1,0,0],[0,1,0],[0,1,0],[0,0,1],[0,1,1],[0,0,1],[1,0,1],[0,1,1],[0,2,1],[0,0,1],[0,0,1],[1,1,0]]",Darts Vador,2
710,1762950815049,333,"[[3,3,0],[0,3,0],[0,1,1],[0,1,1],[0,1,0],[0,0,0],[1,1,1],[0,0,0],[1,1,0],[0,1,0],[0,1,0],[1,0,0],[0,0,0],[1,1,3],[0,0,0],[1,0,1],[1,1,0],[0,1,1],[1,0,1],[1,0,0]]",Dart Simpson,3
711,1762964373624,690,"[[1,1,3],[1,1,0],[1,1,0],[0,0,1],[1,0,0],[0,0,1],[0,1,3],[0,0,1],[3,0,0],[1,1,3],[1,1,0],[0,1,2],[3,0,1],[3,1,1],[0,1,3],[1,3,0],[1,1,1],[3,0,0],[1,1,0],[1,1,3]]",Number One,0
712,1762964373624,461,"[[0,0,0],[1,1,0],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,1,3],[0,1,0],[0,1,0],[3,0,0],[1,1,0],[0,1,2],[1,1,1],[1,0,1],[0,3,1],[1,3,0],[1,1,1],[0,1,0],[1,1,0],[0,0,1]]",Hugues,
713,1762964373624,449,"[[0,3,0],[1,1,0],[1,0,0],[0,0,1],[0,0,0],[0,0,1],[0,1,0],[0,0,1],[1,0,0],[1,1,3],[0,0,1],[0,0,0],[3,0,1],[3,1,0],[0,1,0],[1,1,0],[1,1,0],[1,1,0],[0,1,0],[1,1,3]]",Dart Simpson,3
714,1762964373624,430,"[[1,1,3],[0,0,0],[1,1,0],[0,0,0],[1,0,0],[0,0,1],[0,1,0],[0,0,1],[3,0,0],[1,1,1],[1,1,0],[0,0,0],[1,1,1],[3,1,1],[0,1,3],[1,0,1],[2,0,0],[0,0,0],[0,1,0],[1,1,1]]",Darts Vador,2
715,1762964373624,227,"[[0,1,0],[0,0,0],[2,0,0],[0,0,0],[0,0,1],[0,1,0],[0,0,0],[0,0,0],[1,0,1],[0,2,0],[1,1,0],[0,0,0],[1,0,0],[0,3,0],[0,0,0],[0,0,0],[0,0,0],[3,0,0],[0,0,0],[0,1,1]]",Cramomille,7
716,1763036970083,543,"[[1,0,1],[0,0,1],[0,1,0],[1,1,0],[2,0,2],[0,1,0],[0,3,0],[1,0,1],[1,1,0],[1,1,3],[1,1,0],[0,0,3],[1,0,0],[0,0,0],[1,1,1],[1,3,0],[1,3,1],[0,1,1],[0,1,3],[0,0,1]]",Number One,0
717,1763036970083,417,"[[1,0,0],[1,0,0],[0,0,0],[1,1,0],[1,0,1],[1,0,0],[0,3,0],[0,1,1],[0,1,1],[3,1,1],[0,1,0],[0,1,0],[1,0,0],[0,0,0],[0,0,0],[1,0,1],[1,3,1],[0,1,1],[0,1,3],[0,1,0]]",Hugues,
718,1763036970083,369,"[[1,0,1],[0,0,1],[0,1,0],[1,1,0],[2,0,2],[0,1,0],[0,0,0],[1,0,1],[1,1,0],[1,1,3],[1,1,0],[0,0,3],[0,0,0],[0,0,0],[1,1,1],[1,1,0],[0,1,1],[0,1,1],[0,0,1],[0,0,1]]",Louis CLXXX,5
719,1763036970083,237,"[[0,0,0],[0,0,1],[0,1,0],[1,0,0],[1,0,0],[0,0,0],[1,0,0],[0,0,1],[0,0,1],[0,1,0],[0,1,0],[1,0,0],[0,0,0],[0,0,0],[1,1,1],[1,3,0],[0,0,0],[1,0,0],[0,1,0],[0,1,0]]",Cramomille,7
720,1763038497603,559,"[[0,0,1],[0,1,0],[0,1,1],[0,1,1],[1,1,3],[0,3,0],[0,1,1],[0,1,1],[1,1,1],[3,0,0],[1,0,1],[1,1,1],[1,1,0],[1,1,0],[0,2,0],[1,1,1],[1,0,0],[1,3,2],[0,0,3],[1,1,0]]",Number One,0
721,1763038497603,436,"[[0,0,0],[0,1,0],[0,1,1],[0,0,0],[3,1,0],[0,3,0],[0,0,0],[1,0,1],[1,1,1],[0,1,1],[1,1,0],[0,1,0],[0,1,0],[0,0,0],[0,2,0],[1,1,1],[0,1,0],[1,3,2],[0,0,3],[1,0,0]]",Louis CLXXX,5
722,1763038497603,369,"[[0,0,1],[0,0,0],[0,1,0],[0,0,0],[1,1,3],[0,0,0],[0,0,0],[0,1,1],[0,1,1],[3,0,0],[1,0,1],[1,1,1],[0,1,0],[1,1,0],[1,0,0],[0,1,1],[1,0,0],[1,1,1],[0,0,1],[1,1,0]]",Hugues,
